1,5
2,1
3,2
4,8
5,8
6,6
7,1
8,9
9,1
10,8
11,5
12,4
13,9
14,5
15,1
16,9
17,4
18,0
19,5
20,0
21,5
22,0
23,4
24,5
25,6
26,5
27,6
28,1
29,1
30,9
31,0
32,2
33,9
34,9
35,1
36,5
37,4
38,3
39,9
40,5
41,9
42,9
43,8
44,0
45,9
46,1
47,1
48,0
49,1
50,9
51,5
52,0
53,1
54,1
55,5
56,9
57,8
58,1
59,2
60,7
61,9
62,1
63,4
64,3
65,5
66,9
67,3
68,9
69,9
70,5
71,4
72,1
73,9
74,5
75,4
76,1
77,1
78,6
79,5
80,1
81,9
82,0
83,1
84,9
85,1
86,9
87,1
88,5
89,0
90,1
91,0
92,9
93,9
94,0
95,9
96,0
97,1
98,0
99,2
100,0
101,4
102,4
103,8
104,8
105,4
106,9
107,1
108,9
109,1
110,0
111,8
112,8
113,0
114,0
115,9
116,1
117,1
118,1
119,5
120,9
121,1
122,3
123,6
124,1
125,0
126,1
127,0
128,9
129,1
130,9
131,0
132,4
133,1
134,9
135,9
136,9
137,8
138,5
139,9
140,5
141,9
142,4
143,9
144,1
145,9
146,1
147,9
148,5
149,2
150,5
151,5
152,9
153,9
154,5
155,9
156,5
157,0
158,0
159,0
160,9
161,8
162,8
163,5
164,2
165,9
166,5
167,1
168,4
169,8
170,1
171,0
172,8
173,9
174,1
175,4
176,8
177,4
178,8
179,1
180,5
181,4
182,4
183,9
184,9
185,1
186,1
187,8
188,6
189,1
190,9
191,8
192,5
193,9
194,5
195,0
196,4
197,1
198,9
199,9
200,8
201,4
202,5
203,8
204,9
205,6
206,9
207,0
208,1
209,9
210,1
211,1
212,0
213,1
214,4
215,6
216,8
217,1
218,4
219,1
220,3
221,9
222,5
223,1
224,5
225,4
226,1
227,5
228,3
229,9
230,8
231,8
232,0
233,1
234,8
235,6
236,5
237,1
238,1
239,6
240,9
241,8
242,1
243,4
244,6
245,3
246,5
247,9
248,9
249,4
250,0
251,9
252,4
253,2
254,5
255,5
256,9
257,8
258,8
259,0
260,2
261,9
262,5
263,3
264,5
265,0
266,1
267,8
268,1
269,9
270,0
271,1
272,9
273,5
274,1
275,0
276,0
277,7
278,9
279,5
280,9
281,9
282,0
283,0
284,1
285,1
286,8
287,1
288,8
289,5
290,0
291,8
292,0
293,5
294,4
295,8
296,9
297,1
298,8
299,5
300,4
301,9
302,1
303,1
304,0
305,9
306,4
307,9
308,4
309,9
310,5
311,5
312,1
313,0
314,0
315,9
316,8
317,1
318,4
319,1
320,5
321,8
322,1
323,1
324,0
325,9
326,1
327,7
328,9
329,5
330,0
331,5
332,9
333,2
334,9
335,1
336,1
337,1
338,8
339,4
340,5
341,9
342,8
343,2
344,1
345,0
346,1
347,9
348,9
349,0
350,5
351,1
352,0
353,9
354,8
355,6
356,1
357,4
358,8
359,8
360,0
361,1
362,5
363,4
364,2
365,1
366,5
367,0
368,0
369,4
370,1
371,0
372,8
373,1
374,9
375,2
376,5
377,1
378,4
379,9
380,8
381,5
382,4
383,1
384,4
385,1
386,1
387,5
388,5
389,9
390,6
391,9
392,4
393,8
394,2
395,3
396,8
397,8
398,9
399,7
400,5
401,1
402,8
403,8
404,8
405,4
406,9
407,1
408,4
409,4
410,9
411,9
412,9
413,3
414,9
415,1
416,9
417,4
418,7
419,9
420,2
421,4
422,7
423,1
424,6
425,9
426,9
427,5
428,2
429,9
430,1
431,1
432,6
433,8
434,9
435,1
436,1
437,0
438,9
439,1
440,9
441,0
442,1
443,1
444,5
445,4
446,0
447,6
448,5
449,5
450,1
451,3
452,3
453,1
454,0
455,5
456,4
457,6
458,9
459,8
460,9
461,8
462,1
463,0
464,1
465,2
466,8
467,0
468,8
469,1
470,4
471,8
472,1
